ID,Resolution,WSI,Node,Class,Image_path,Label
17998,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_68.jpg,1
17999,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_50.jpg,1
18000,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_85.jpg,1
18001,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_67.jpg,1
18002,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_37.jpg,1
18003,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_19.jpg,1
18004,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_33.jpg,1
18005,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_43.jpg,1
18006,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_90.jpg,1
18007,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_24.jpg,1
18008,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_41.jpg,1
18009,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_53.jpg,1
18010,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_76.jpg,1
18011,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_52.jpg,1
18012,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_69.jpg,1
18013,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_64.jpg,1
18014,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_51.jpg,1
18015,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_79.jpg,1
18016,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_32.jpg,1
18017,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_89.jpg,1
18018,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_40.jpg,1
18019,10x,N006707-9-10-2022-06-11_09_49_48,N006707-9-10-2022-06-11_09_49_48-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N006707-9-10-2022-06-11_09_49_48/node-1/x=105184_y=70758_w=3186_h=2303/patch_9.jpg,1
18020,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_38.jpg,1
18021,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_62.jpg,1
18022,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_31.jpg,1
18023,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_47.jpg,1
18024,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_70.jpg,1
18025,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_7.jpg,1
18026,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_6.jpg,1
18027,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_8.jpg,1
18028,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_82.jpg,1
18029,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_15.jpg,1
18030,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_26.jpg,1
18031,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_61.jpg,1
18032,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_58.jpg,1
18033,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_91.jpg,1
18034,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_92.jpg,1
18035,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_28.jpg,1
18036,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_73.jpg,1
18037,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_77.jpg,1
18038,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_46.jpg,1
18039,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_44.jpg,1
18040,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_1.jpg,1
18041,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_11.jpg,1
18042,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_36.jpg,1
18043,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_81.jpg,1
18044,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_3.jpg,1
18045,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_54.jpg,1
18046,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_12.jpg,1
18047,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_55.jpg,1
18048,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_80.jpg,1
18049,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_17.jpg,1
18050,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_74.jpg,1
18051,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_49.jpg,1
18052,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_25.jpg,1
18053,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_56.jpg,1
18054,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_21.jpg,1
18055,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_45.jpg,1
18056,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_16.jpg,1
18057,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_60.jpg,1
18058,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_94.jpg,1
18059,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_34.jpg,1
18060,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_18.jpg,1
18061,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_29.jpg,1
18062,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_63.jpg,1
18063,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_42.jpg,1
18064,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_27.jpg,1
18065,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_65.jpg,1
18066,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_13.jpg,1
18067,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_23.jpg,1
18068,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_14.jpg,1
18069,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_78.jpg,1
18070,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_5.jpg,1
18071,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_88.jpg,1
18072,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_75.jpg,1
18073,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_57.jpg,1
18074,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_20.jpg,1
18075,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_30.jpg,1
18076,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_39.jpg,1
18077,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_35.jpg,1
18078,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_68.jpg,1
18079,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_50.jpg,1
18080,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_59.jpg,1
18081,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_67.jpg,1
18082,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_37.jpg,1
18083,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_19.jpg,1
18084,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_10.jpg,1
18085,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_22.jpg,1
18086,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_33.jpg,1
18087,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_71.jpg,1
18088,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_43.jpg,1
18089,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_90.jpg,1
18090,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_24.jpg,1
18091,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_41.jpg,1
18092,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_53.jpg,1
18093,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_76.jpg,1
18094,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_0.jpg,1
18095,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_52.jpg,1
18096,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_69.jpg,1
18097,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_64.jpg,1
18098,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_51.jpg,1
18099,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_79.jpg,1
18100,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_48.jpg,1
18101,10x,N017355-15.16-2022-03-12_22_20_19,N017355-15.16-2022-03-12_22_20_19-node-1,ffpe_micro,CRC-LN_patch_use/micro-10X/N017355-15.16-2022-03-12_22_20_19/node-1/x=99957_y=13621_w=3127_h=2224/patch_32.jpg,1
