ID,Resolution,WSI,Node,Class,Image_path,Label
10241,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=94989_y=61093_w=3059_h=2541/patch_63.jpg,1
10242,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=94989_y=61093_w=3059_h=2541/patch_65.jpg,1
10243,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=94989_y=61093_w=3059_h=2541/patch_13.jpg,1
10244,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=94989_y=61093_w=3059_h=2541/patch_14.jpg,1
10245,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=94989_y=61093_w=3059_h=2541/patch_75.jpg,1
10246,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=94989_y=61093_w=3059_h=2541/patch_83.jpg,1
10247,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=94989_y=61093_w=3059_h=2541/patch_85.jpg,1
10248,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=94989_y=61093_w=3059_h=2541/patch_24.jpg,1
10249,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=94989_y=61093_w=3059_h=2541/patch_76.jpg,1
10250,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=94989_y=61093_w=3059_h=2541/patch_64.jpg,1
10251,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_38.jpg,1
10252,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_62.jpg,1
10253,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_47.jpg,1
10254,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_84.jpg,1
10255,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_70.jpg,1
10256,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_82.jpg,1
10257,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_87.jpg,1
10258,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_15.jpg,1
10259,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_26.jpg,1
10260,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_98.jpg,1
10261,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_61.jpg,1
10262,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_58.jpg,1
10263,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_28.jpg,1
10264,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_73.jpg,1
10265,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_46.jpg,1
10266,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_44.jpg,1
10267,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_36.jpg,1
10268,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_81.jpg,1
10269,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_54.jpg,1
10270,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_12.jpg,1
10271,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_55.jpg,1
10272,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_80.jpg,1
10273,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_86.jpg,1
10274,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_17.jpg,1
10275,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_74.jpg,1
10276,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_49.jpg,1
10277,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_25.jpg,1
10278,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_56.jpg,1
10279,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_45.jpg,1
10280,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_16.jpg,1
10281,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_60.jpg,1
10282,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_34.jpg,1
10283,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_29.jpg,1
10284,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_63.jpg,1
10285,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_42.jpg,1
10286,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_27.jpg,1
10287,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_65.jpg,1
10288,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_13.jpg,1
10289,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_72.jpg,1
10290,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_66.jpg,1
10291,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_23.jpg,1
10292,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_14.jpg,1
10293,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_78.jpg,1
10294,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_75.jpg,1
10295,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_57.jpg,1
10296,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_39.jpg,1
10297,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_83.jpg,1
10298,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_68.jpg,1
10299,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_50.jpg,1
10300,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_85.jpg,1
10301,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_59.jpg,1
10302,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_67.jpg,1
10303,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_37.jpg,1
10304,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_33.jpg,1
10305,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_71.jpg,1
10306,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_43.jpg,1
10307,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_24.jpg,1
10308,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_41.jpg,1
10309,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_53.jpg,1
10310,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_76.jpg,1
10311,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_52.jpg,1
10312,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_69.jpg,1
10313,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_64.jpg,1
10314,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_51.jpg,1
10315,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_79.jpg,1
10316,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_48.jpg,1
10317,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_32.jpg,1
10318,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=92937_y=62959_w=3059_h=2541/patch_40.jpg,1
10319,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_70.jpg,1
10320,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_82.jpg,1
10321,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_15.jpg,1
10322,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_58.jpg,1
10323,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_91.jpg,1
10324,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_92.jpg,1
10325,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_77.jpg,1
10326,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_46.jpg,1
10327,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_44.jpg,1
10328,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_1.jpg,1
10329,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_11.jpg,1
10330,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_81.jpg,1
10331,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_3.jpg,1
10332,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_12.jpg,1
10333,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_55.jpg,1
10334,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_80.jpg,1
10335,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_25.jpg,1
10336,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_56.jpg,1
10337,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_45.jpg,1
10338,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_34.jpg,1
10339,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_13.jpg,1
10340,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_66.jpg,1
10341,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_23.jpg,1
10342,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_14.jpg,1
10343,10x,N168180-3.4-2023-03-06_12_09_06,N168180-3.4-2023-03-06_12_09_06-node-1,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168180-3.4-2023-03-06_12_09_06/node-1/x=95943_y=63217_w=3059_h=2541/patch_78.jpg,1
