,ID,Center,Resolution,WSI,Node,Class,Image_path
1113,1114,nandafuyi,10x,6-X155926-10X,6-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/6-X155926-10X/patch_35.jpg
1114,1115,nandafuyi,10x,6-X155926-10X,6-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/6-X155926-10X/patch_19.jpg
1115,1116,nandafuyi,10x,6-X155926-10X,6-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/6-X155926-10X/patch_10.jpg
1116,1117,nandafuyi,10x,6-X155926-10X,6-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/6-X155926-10X/patch_33.jpg
1117,1118,nandafuyi,10x,6-X155926-10X,6-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/6-X155926-10X/patch_41.jpg
1118,1119,nandafuyi,10x,6-X155926-10X,6-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/6-X155926-10X/patch_32.jpg
1119,1120,nandafuyi,10x,6-X155926-10X,6-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/6-X155926-10X/patch_2.jpg
1120,1121,nandafuyi,10x,3-X194337-10X,3-X194337-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/3-X194337-10X/patch_44.jpg
1121,1122,nandafuyi,10x,3-X194337-10X,3-X194337-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/3-X194337-10X/patch_36.jpg
1122,1123,nandafuyi,10x,3-X194337-10X,3-X194337-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/3-X194337-10X/patch_3.jpg
1123,1124,nandafuyi,10x,3-X194337-10X,3-X194337-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/3-X194337-10X/patch_45.jpg
1124,1125,nandafuyi,10x,3-X194337-10X,3-X194337-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/3-X194337-10X/patch_37.jpg
1125,1126,nandafuyi,10x,8-X148792-10X,8-X148792-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/8-X148792-10X/patch_11.jpg
1126,1127,nandafuyi,10x,8-X148792-10X,8-X148792-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/8-X148792-10X/patch_12.jpg
1127,1128,nandafuyi,10x,8-X148792-10X,8-X148792-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/8-X148792-10X/patch_21.jpg
1128,1129,nandafuyi,10x,8-X148792-10X,8-X148792-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/8-X148792-10X/patch_29.jpg
1129,1130,nandafuyi,10x,8-X148792-10X,8-X148792-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/8-X148792-10X/patch_20.jpg
1130,1131,nandafuyi,10x,8-X148792-10X,8-X148792-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/8-X148792-10X/patch_30.jpg
1131,1132,nandafuyi,10x,8-X148792-10X,8-X148792-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/8-X148792-10X/patch_22.jpg
1132,1133,nandafuyi,10x,4-X196972-10X,4-X196972-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/4-X196972-10X/patch_28.jpg
1133,1134,nandafuyi,10x,4-X196972-10X,4-X196972-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/4-X196972-10X/patch_29.jpg
1134,1135,nandafuyi,10x,4-X196972-10X,4-X196972-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/4-X196972-10X/patch_20.jpg
1135,1136,nandafuyi,10x,7-X155926-10X,7-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/7-X155926-10X/patch_26.jpg
1136,1137,nandafuyi,10x,7-X155926-10X,7-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/7-X155926-10X/patch_28.jpg
1137,1138,nandafuyi,10x,7-X155926-10X,7-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/7-X155926-10X/patch_36.jpg
1138,1139,nandafuyi,10x,7-X155926-10X,7-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/7-X155926-10X/patch_34.jpg
1139,1140,nandafuyi,10x,7-X155926-10X,7-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/7-X155926-10X/patch_29.jpg
1140,1141,nandafuyi,10x,7-X155926-10X,7-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/7-X155926-10X/patch_27.jpg
1141,1142,nandafuyi,10x,7-X155926-10X,7-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/7-X155926-10X/patch_20.jpg
1142,1143,nandafuyi,10x,7-X155926-10X,7-X155926-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/7-X155926-10X/patch_35.jpg
1143,1144,nandafuyi,10x,9-X140230-10X,9-X140230-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/9-X140230-10X/patch_38.jpg
1144,1145,nandafuyi,10x,9-X140230-10X,9-X140230-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/9-X140230-10X/patch_46.jpg
1145,1146,nandafuyi,10x,9-X140230-10X,9-X140230-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/9-X140230-10X/patch_21.jpg
1146,1147,nandafuyi,10x,9-X140230-10X,9-X140230-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/9-X140230-10X/patch_29.jpg
1147,1148,nandafuyi,10x,9-X140230-10X,9-X140230-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/9-X140230-10X/patch_30.jpg
1148,1149,nandafuyi,10x,9-X140230-10X,9-X140230-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/9-X140230-10X/patch_37.jpg
1149,1150,nandafuyi,10x,1-X200142-10X,1-X200142-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/1-X200142-10X/patch_28.jpg
1150,1151,nandafuyi,10x,1-X200142-10X,1-X200142-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/1-X200142-10X/patch_34.jpg
1151,1152,nandafuyi,10x,1-X200142-10X,1-X200142-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/1-X200142-10X/patch_18.jpg
1152,1153,nandafuyi,10x,1-X200142-10X,1-X200142-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/1-X200142-10X/patch_29.jpg
1153,1154,nandafuyi,10x,1-X200142-10X,1-X200142-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/1-X200142-10X/patch_42.jpg
1154,1155,nandafuyi,10x,1-X200142-10X,1-X200142-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/1-X200142-10X/patch_35.jpg
1155,1156,nandafuyi,10x,1-X200142-10X,1-X200142-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/1-X200142-10X/patch_9.jpg
1156,1157,nandafuyi,10x,5-X132727-10X,5-X132727-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/5-X132727-10X/patch_36.jpg
1157,1158,nandafuyi,10x,5-X132727-10X,5-X132727-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/5-X132727-10X/patch_27.jpg
1158,1159,nandafuyi,10x,5-X132727-10X,5-X132727-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/5-X132727-10X/patch_35.jpg
1159,1160,nandafuyi,10x,2-X088468-10X,2-X088468-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/2-X088468-10X/patch_12.jpg
1160,1161,nandafuyi,10x,2-X088468-10X,2-X088468-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/2-X088468-10X/patch_21.jpg
1161,1162,nandafuyi,10x,2-X088468-10X,2-X088468-10X,ffpe_micro,jingxia_patches_use7_23/nandafuyi/ffpe-micro/10x/2-X088468-10X/patch_20.jpg
1268,1269,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_38.jpg
1269,1270,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_31.jpg
1270,1271,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_47.jpg
1271,1272,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_7.jpg
1272,1273,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_6.jpg
1273,1274,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_8.jpg
1274,1275,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_15.jpg
1275,1276,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_26.jpg
1276,1277,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_28.jpg
1277,1278,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_46.jpg
1278,1279,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_44.jpg
1279,1280,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_1.jpg
1280,1281,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_11.jpg
1281,1282,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_36.jpg
1282,1283,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_3.jpg
1283,1284,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_12.jpg
1284,1285,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_17.jpg
1285,1286,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_25.jpg
1286,1287,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_21.jpg
1287,1288,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_45.jpg
1288,1289,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_16.jpg
1289,1290,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_34.jpg
1290,1291,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_18.jpg
1291,1292,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_29.jpg
1292,1293,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_42.jpg
1293,1294,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_27.jpg
1294,1295,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_13.jpg
1295,1296,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_23.jpg
1296,1297,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_14.jpg
1297,1298,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_5.jpg
1298,1299,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_20.jpg
1299,1300,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_30.jpg
1300,1301,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_39.jpg
1301,1302,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_35.jpg
1302,1303,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_37.jpg
1303,1304,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_19.jpg
1304,1305,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_10.jpg
1305,1306,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_22.jpg
1306,1307,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_33.jpg
1307,1308,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_43.jpg
1308,1309,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_24.jpg
1309,1310,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_41.jpg
1310,1311,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_0.jpg
1311,1312,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_32.jpg
1312,1313,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_4.jpg
1313,1314,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_2.jpg
1314,1315,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_40.jpg
1315,1316,nandafuyi,10x,5-1127526-10X,5-1127526-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/5-1127526-10X/patch_9.jpg
1316,1317,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_38.jpg
1317,1318,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_31.jpg
1318,1319,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_47.jpg
1319,1320,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_6.jpg
1320,1321,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_8.jpg
1321,1322,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_15.jpg
1322,1323,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_26.jpg
1323,1324,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_28.jpg
1324,1325,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_46.jpg
1325,1326,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_44.jpg
1326,1327,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_1.jpg
1327,1328,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_11.jpg
1328,1329,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_36.jpg
1329,1330,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_3.jpg
1330,1331,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_12.jpg
1331,1332,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_17.jpg
1332,1333,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_25.jpg
1333,1334,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_21.jpg
1334,1335,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_45.jpg
1335,1336,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_16.jpg
1336,1337,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_34.jpg
1337,1338,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_18.jpg
1338,1339,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_29.jpg
1339,1340,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_42.jpg
1340,1341,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_27.jpg
1341,1342,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_13.jpg
1342,1343,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_23.jpg
1343,1344,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_14.jpg
1344,1345,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_5.jpg
1345,1346,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_20.jpg
1346,1347,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_30.jpg
1347,1348,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_39.jpg
1348,1349,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_35.jpg
1349,1350,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_37.jpg
1350,1351,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_19.jpg
1351,1352,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_10.jpg
1352,1353,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_22.jpg
1353,1354,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_33.jpg
1354,1355,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_43.jpg
1355,1356,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_24.jpg
1356,1357,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_41.jpg
1357,1358,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_0.jpg
1358,1359,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_32.jpg
1359,1360,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_4.jpg
1360,1361,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_2.jpg
1361,1362,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_40.jpg
1362,1363,nandafuyi,10x,10-1332190-10X,10-1332190-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/10-1332190-10X/patch_9.jpg
1363,1364,nandafuyi,10x,6-X035157-10X,6-X035157-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/6-X035157-10X/patch_38.jpg
1364,1365,nandafuyi,10x,6-X035157-10X,6-X035157-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/6-X035157-10X/patch_31.jpg
1365,1366,nandafuyi,10x,6-X035157-10X,6-X035157-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/6-X035157-10X/patch_47.jpg
1366,1367,nandafuyi,10x,6-X035157-10X,6-X035157-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/6-X035157-10X/patch_7.jpg
1367,1368,nandafuyi,10x,6-X035157-10X,6-X035157-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/6-X035157-10X/patch_6.jpg
1368,1369,nandafuyi,10x,6-X035157-10X,6-X035157-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/6-X035157-10X/patch_8.jpg
1369,1370,nandafuyi,10x,6-X035157-10X,6-X035157-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/6-X035157-10X/patch_15.jpg
1370,1371,nandafuyi,10x,6-X035157-10X,6-X035157-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/6-X035157-10X/patch_26.jpg
1371,1372,nandafuyi,10x,6-X035157-10X,6-X035157-10X,ffpe_normal,jingxia_patches_use7_23/nandafuyi/ffpe-negative/10x/6-X035157-10X/patch_28.jpg
