,ID,Center,Resolution,WSI,Node,Class,Image_path
1832,1833,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_14.jpg
1833,1834,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_5.jpg
1834,1835,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_19.jpg
1835,1836,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_10.jpg
1836,1837,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_0.jpg
1837,1838,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_2.jpg
1838,1839,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_9.jpg
1839,1840,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_7.jpg
1840,1841,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_6.jpg
1841,1842,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_8.jpg
1842,1843,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_15.jpg
1843,1844,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_1.jpg
1844,1845,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_11.jpg
1845,1846,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_3.jpg
1846,1847,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_12.jpg
1847,1848,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_17.jpg
1848,1849,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_16.jpg
1849,1850,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_18.jpg
1850,1851,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_13.jpg
1851,1852,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_14.jpg
1852,1853,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_5.jpg
1853,1854,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_19.jpg
1854,1855,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_10.jpg
1855,1856,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_0.jpg
1856,1857,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_4.jpg
1857,1858,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_2.jpg
1858,1859,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_9.jpg
1859,1860,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_7.jpg
1860,1861,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_6.jpg
1861,1862,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_8.jpg
1862,1863,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_15.jpg
1863,1864,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_1.jpg
1864,1865,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_11.jpg
1865,1866,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_3.jpg
1866,1867,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_12.jpg
1867,1868,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_17.jpg
1868,1869,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_16.jpg
1869,1870,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_18.jpg
1870,1871,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_13.jpg
1871,1872,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_14.jpg
1872,1873,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_5.jpg
1873,1874,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_19.jpg
1874,1875,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_10.jpg
1875,1876,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_0.jpg
1876,1877,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_4.jpg
1877,1878,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_2.jpg
1878,1879,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_9.jpg
1879,1880,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_7.jpg
1880,1881,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_6.jpg
1881,1882,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_8.jpg
1882,1883,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_15.jpg
1883,1884,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_1.jpg
1884,1885,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_11.jpg
1885,1886,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_12.jpg
1886,1887,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_17.jpg
1887,1888,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_16.jpg
1888,1889,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_18.jpg
1889,1890,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_13.jpg
1890,1891,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_14.jpg
1891,1892,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_5.jpg
1892,1893,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_19.jpg
1893,1894,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_10.jpg
1894,1895,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_0.jpg
1895,1896,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_2.jpg
1896,1897,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_9.jpg
1897,1898,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_7.jpg
1898,1899,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_6.jpg
1899,1900,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_8.jpg
1900,1901,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_15.jpg
1901,1902,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_1.jpg
1902,1903,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_11.jpg
1903,1904,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_3.jpg
1904,1905,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_12.jpg
1905,1906,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_17.jpg
1906,1907,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_16.jpg
1907,1908,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_18.jpg
1908,1909,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_13.jpg
1909,1910,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_14.jpg
1910,1911,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_5.jpg
1911,1912,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_19.jpg
1912,1913,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_10.jpg
1913,1914,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_0.jpg
1914,1915,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_4.jpg
1915,1916,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_2.jpg
1916,1917,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_9.jpg
1917,1918,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_7.jpg
1918,1919,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_6.jpg
1919,1920,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_8.jpg
1920,1921,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_15.jpg
1921,1922,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_1.jpg
1922,1923,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_11.jpg
1923,1924,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_3.jpg
1924,1925,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_12.jpg
1925,1926,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_17.jpg
1926,1927,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_16.jpg
1927,1928,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_18.jpg
1928,1929,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_13.jpg
1929,1930,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_14.jpg
1930,1931,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_5.jpg
1931,1932,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_19.jpg
1932,1933,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_10.jpg
1933,1934,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_0.jpg
1934,1935,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_4.jpg
1935,1936,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_2.jpg
1936,1937,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_9.jpg
1937,1938,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_7.jpg
1938,1939,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_6.jpg
1939,1940,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_8.jpg
1940,1941,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_15.jpg
1941,1942,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_1.jpg
1942,1943,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_11.jpg
1943,1944,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_3.jpg
1944,1945,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_12.jpg
1945,1946,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_17.jpg
1946,1947,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_16.jpg
1947,1948,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_18.jpg
1948,1949,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_13.jpg
1949,1950,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_14.jpg
1950,1951,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_5.jpg
1951,1952,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_10.jpg
1952,1953,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_0.jpg
1953,1954,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_4.jpg
1954,1955,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_2.jpg
1955,1956,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_9.jpg
1956,1957,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_7.jpg
1957,1958,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_6.jpg
1958,1959,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_8.jpg
1959,1960,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_15.jpg
1960,1961,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_1.jpg
1961,1962,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_11.jpg
1962,1963,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_3.jpg
1963,1964,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_12.jpg
1964,1965,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use7_23/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_17.jpg
